music_id,artist_names,track_name,genre,track_length_sec,release_country,tempo,mean_mel,mean_rms,max_rms,mean_zcr,std_zcr,mean_centroid
861,aespa,Bubble,K-Pop,150.26,USA,92.29,-46.73,0.2617000043392181,0.6164000034332275,0.1209,0.1,2795.7
862,DAY6,INSIDE OUT,K-Pop,180.88,USA,129.2,-43.77,0.2331999987363815,0.4882999956607818,0.126,0.09,2680.29
863,aespa,Count On Me,K-Pop,213.333,USA,86.13,-39.03,0.2349999994039535,0.4465000033378601,0.1011,0.06,2373.74
864,aespa,Angel #48,Drama,4671.417,USA,129.2,-42.68,0.2467000037431717,0.5371000170707703,0.1045,0.06,2656.7
865,DAY6,꿈의 버스 Dream Bus,K-Pop,161.027,USA,89.1,-36.57,0.2827000021934509,0.4699999988079071,0.1307,0.05,2887.7
866,aespa,To The Girls,K-Pop,240.44,USA,99.38,-41.71,0.2216999977827072,0.449999988079071,0.1058,0.07,2476.1
867,DAY6,"해야 뜨지 말아 줘 Sun, Stay Asleep",K-Pop,193.093,USA,103.36,-37.27,0.1843000054359436,0.3497999906539917,0.1343,0.05,2820.73
868,DAY6,Disco Day,K-Pop,186.093,USA,123.05,-41.02,0.1921000033617019,0.4287000000476837,0.1348,0.07,2898.53
869,DAY6,My Way,K-Pop,192.84,USA,161.5,-36.35,0.1973000019788742,0.3174999952316284,0.1319,0.05,2932.87
870,Justin Bieber,SPEED DEMON,Pop,211.96,USA,92.29,-46.53,0.2517000138759613,0.6543999910354614,0.1095,0.09,2635.32
871,Justin Bieber,LOVE SONG,Pop,191.573,USA,161.5,-45.7,0.3244000077247619,0.6172000169754028,0.0628,0.05,1959.27
872,DAY6,별들 앞에서 Before the Stars,K-Pop,223.547,USA,78.3,-37.24,0.1912000030279159,0.3481000065803528,0.1172,0.04,2488.39
873,DAY6,Take All My Heart,K-Pop,203.547,USA,86.13,-36.32,0.2269999980926513,0.376800000667572,0.1205,0.05,2884.04
874,Justin Bieber,BETTER MAN,Pop,169.0,USA,143.55,-50.05,0.2294999957084655,0.7179999947547913,0.0668,0.05,1792.58
875,DAY6,날아라! 드림라이더 Dream Rider,K-Pop,184.267,USA,152.0,-37.61,0.1779000014066696,0.3790000081062317,0.1344,0.05,2932.54
876,DAY6,드디어 끝나갑니다 So It’s the End,K-Pop,182.76,USA,161.5,-36.27,0.2088000029325485,0.3449999988079071,0.1294,0.04,2879.05
877,CORTIS,GO!,K-Pop,170.88,USA,152.0,-48.55,0.2179999947547912,0.6072999835014343,0.0973,0.08,2348.05
878,HAECHAN,CRZY,K-Pop,206.481,USA,117.45,-41.26,0.2467000037431717,0.5297999978065491,0.1174,0.07,2690.73
879,CORTIS,FaSHioN,K-Pop,174.653,USA,103.36,-44.66,0.2982000112533569,0.732699990272522,0.0944,0.08,2790.2
880,DECO*27,モニタリング (Best Friend Remix),J-Pop,178.383,USA,129.2,-41.74,0.201100006699562,0.4063999950885772,0.1065,0.06,2517.0
881,CORTIS,JoyRide,K-Pop,157.733,USA,117.45,-50.37,0.2153999954462051,0.5856000185012817,0.0637,0.04,1773.41
882,Novelbright,Walking with you,Rock,223.187,USA,92.29,-35.47,0.4045000076293945,0.54830002784729,0.1101,0.03,2236.93
883,IU,"Bye, Summer",K-Pop,219.0,USA,184.57,-41.79,0.2691999971866607,0.5611000061035156,0.112,0.05,2558.12
884,"VALORANT, templuv, 347aidan",Last Shot,Pop,184.518,USA,143.55,-40.45,0.3352000117301941,0.6492999792098999,0.1062,0.07,2687.63
885,ILLIT,Toki Yo Tomare,J-Pop,188.12,USA,117.45,-41.19,0.2363999933004379,0.5526000261306763,0.1351,0.07,2888.81
886,Lady Gaga,The Dead Dance,Pop,228.519,USA,123.05,-43.62,0.2206999957561493,0.5414000153541565,0.1033,0.05,2443.52
887,Love Is,Chains,K-Pop,197.0,USA,129.2,-41.36,0.1067000031471252,0.2998000085353851,0.1202,0.05,2802.8
888,Leessang,Ballerino,K-Pop,267.389,USA,95.7,-43.08,0.257999986410141,0.5112000107765198,0.0839,0.05,2292.65
889,ZEROBASEONE,ICONIK,K-Pop,193.0,USA,117.45,-42.81,0.2467000037431717,0.6491000056266785,0.1518,0.08,3263.29
890,"BIG Naughty, LEE MU JIN",Bye Bye (Feat. LEE MU JIN),K-Pop,268.0,USA,99.38,-39.61,0.2478999942541122,0.4930999875068664,0.1064,0.05,2576.66
891,Kenshi Yonezu,IRIS OUT,J-Pop,151.573,USA,136.0,-42.07,0.253600001335144,0.5467000007629395,0.1098,0.07,2665.78
892,PLAVE,숨바꼭질 (Hide and Seek),Korean Rock,204.133,USA,92.29,-40.65,0.258899986743927,0.4605999886989593,0.1093,0.06,2634.02
893,DAYOUNG,body,K-Pop,168.0,USA,123.05,-44.63,0.2711000144481659,0.61080002784729,0.0983,0.06,2592.47
894,Kenshi Yonezu,KICK BACK,J-Pop,193.495,USA,103.36,-41.64,0.2500999867916107,0.5310999751091003,0.0999,0.06,2402.96
895,"Leellamarz, TOIL, Paloalto",GONE,Hip-Hop,224.527,USA,152.0,-45.04,0.248999997973442,0.6819999814033508,0.1018,0.07,2537.78
896,"Mark Vank, Samu",4AM IN IBIZA,Electronic,220.004,USA,143.55,-43.41,0.3361999988555908,0.6265000104904175,0.0556,0.05,2118.73
897,CHAEYOUNG,SHOOT (Firecracker),K-Pop,168.531,USA,123.05,-45.15,0.246299996972084,0.5586000084877014,0.113,0.08,2646.6
898,Aimyon,愛を伝えたいだとか,J-Pop,235.241,USA,99.38,-42.98,0.2813000082969665,0.5354999899864197,0.0773,0.05,1974.49
899,Joosiq,Think About You,R&B/Soul,212.609,USA,92.29,-46.12,0.2451000064611435,0.5303000211715698,0.0827,0.06,2233.6
900,d4vd,Romantic Homicide,Alternative,132.631,USA,129.2,-47.43,0.1466999948024749,0.3531000018119812,0.0591,0.03,1415.44
901,"Earth, Wind & Fire",September,R&B/Soul,214.867,USA,123.05,-38.45,0.0725999996066093,0.18469999730587,0.1223,0.04,2557.17
902,야다,이미 슬픈 사랑,K-Pop,243.908,USA,129.2,-43.99,0.0850000008940696,0.2001000046730041,0.1036,0.06,2115.52
903,"Kenshi Yonezu, Hikaru Utada",JANE DOE,J-Pop,235.947,USA,136.0,-47.24,0.193900004029274,0.4742000102996826,0.0785,0.05,1965.13
904,AiNA THE END,革命道中 - On The Way,J-Pop,197.668,USA,123.05,-42.42,0.2392999976873397,0.5307999849319458,0.1193,0.06,2750.82
905,BROWN EYED SOUL,Moments Like This,R&B/Soul,283.307,USA,136.0,-44.53,0.210999995470047,0.4652000069618225,0.0741,0.04,1983.27
906,WOODZ,I'll Never Love Again,K-Pop,225.0,USA,95.7,-43.55,0.2363000065088272,0.4943999946117401,0.0903,0.06,2005.18
907,Hearts2Hearts,Pretty Please,K-Pop,204.322,USA,103.36,-43.32,0.2502999901771545,0.5375999808311462,0.1173,0.07,2630.69
908,Doja Cat,Gorgeous,Pop,266.021,USA,117.45,-43.7,0.2506000101566314,0.6152999997138977,0.1116,0.08,2798.86
909,Rokudenashi,ただ声一つ,J-Pop,161.561,USA,129.2,-45.96,0.1494999974966049,0.3296000063419342,0.0853,0.05,1829.45
910,Heo Hoy Kyung,Kim Cheolsu Story,Korean Folk-Pop,248.434,USA,136.0,-45.2,0.1843000054359436,0.3797999918460846,0.0653,0.04,1714.45
911,imase,NIGHT DANCER,J-Pop,210.948,USA,117.45,-46.57,0.2208999991416931,0.5627999901771545,0.0815,0.07,2174.86
912,izna,Mamma Mia,Hip-Hop/Rap,159.525,USA,107.67,-49.48,0.2316000014543533,0.5511000156402588,0.0815,0.08,2131.42
913,BOYNEXTDOOR,Ruin My Life,Soundtrack,185.0,USA,89.1,-41.39,0.2498999983072281,0.4674000144004822,0.1035,0.06,2501.51
914,Mrs. GREEN APPLE,インフェルノ,Rock,212.547,USA,92.29,-35.13,0.3156000077724457,0.4812000095844269,0.1274,0.06,2541.85
915,Taylor Swift,The Fate of Ophelia,Pop,226.074,USA,123.05,-44.42,0.1177999973297119,0.2461999952793121,0.0946,0.06,2308.96
916,Taylor Swift,Opalite,Pop,235.356,USA,123.05,-43.32,0.1106000021100044,0.2416000068187713,0.1079,0.07,2511.46
917,Taylor Swift,Elizabeth Taylor,Pop,208.292,USA,161.5,-45.25,0.1036999970674514,0.2460000067949295,0.0882,0.05,2183.22
918,Taylor Swift,Father Figure,Pop,212.777,USA,95.7,-45.8,0.1238000020384788,0.289900004863739,0.0742,0.06,1998.55
919,Taylor Swift,Wood,Pop,150.518,USA,99.38,-46.38,0.1027999967336654,0.270900011062622,0.1166,0.09,2514.27
920,"Taylor Swift, Sabrina Carpenter",The Life of a Showgirl (feat. Sabrina Carpenter),Pop,241.767,USA,152.0,-45.78,0.1027000024914741,0.2520999908447265,0.0881,0.07,2200.4
921,Taylor Swift,Eldest Daughter,Pop,246.356,USA,152.0,-44.93,0.0879999995231628,0.2193000018596649,0.0794,0.06,2032.89
922,Taylor Swift,Actually Romantic,Pop,42.435,USA,86.13,-47.61,0.0890000015497207,0.2301999926567077,0.0996,0.08,2311.98
923,Taylor Swift,Wi$h Li$t,Pop,207.349,USA,143.55,-47.64,0.1187999993562698,0.3014000058174133,0.0805,0.08,2131.26
924,Taylor Swift,Ruin The Friendship,Pop,220.565,USA,107.67,-44.61,0.1149000003933906,0.2430000007152557,0.0923,0.06,2348.98
925,Yerin Baek,MIRROR,Singer/Songwriter,261.763,USA,112.35,-48.69,0.2736000120639801,0.578000009059906,0.0629,0.06,1845.2
926,Taylor Swift,CANCELLED!,Pop,211.498,USA,92.29,-49.11,0.0896999984979629,0.2748999893665313,0.0814,0.07,2078.09
927,Taylor Swift,Honey,Pop,42.053,USA,161.5,-47.8,0.1036999970674514,0.2770000100135803,0.0933,0.08,2448.05
928,Lee Moon Sae,깊은 밤을 날아서,Folk,182.867,USA,123.05,-47.67,0.1482000052928924,0.3632999956607818,0.0908,0.06,2277.87
929,kensuke ushio,in the pool,Soundtrack,245.44,USA,76.0,-59.34,0.0838999971747398,0.3912999927997589,0.0624,0.06,1106.06
930,"JISOO, ZAYN",EYES CLOSED (with ZAYN),K-Pop,181.375,USA,152.0,-45.09,0.248099997639656,0.5638999938964844,0.084,0.05,2201.98
931,BABYMONSTER,WE GO UP,Korean Hip-Hop,186.973,USA,83.35,-42.52,0.2395000010728836,0.5820000171661377,0.1175,0.07,2753.6
932,HANRORO,"Even if you leave,",Rock,272.0,USA,161.5,-43.46,0.1808999925851822,0.5048999786376953,0.1033,0.05,2205.63
933,Kenshi Yonezu,LADY,J-Pop,207.167,USA,92.29,-45.34,0.1704999953508377,0.4528000056743622,0.0972,0.06,2017.85
934,Tatsuya Kitani,青のすみか,Alternative,196.467,USA,152.0,-41.54,0.1454000025987625,0.2930999994277954,0.1182,0.07,2450.86
935,고추잠자리,걸어줄래,Pop,258.0,USA,80.75,-39.65,0.2496999949216842,0.4429999887943268,0.1008,0.05,2315.09
936,Na Yoon Kwon,나였으면,K-Pop,262.562,USA,143.55,-46.77,0.0976999998092651,0.2492000013589859,0.0795,0.06,2034.85
937,NMIXX,Blue Valentine,K-Pop,186.0,USA,161.5,-42.37,0.1418000012636184,0.2967000007629394,0.1284,0.07,2978.31
938,NMIXX,SPINNIN′ ON IT,K-Pop,196.0,USA,89.1,-47.24,0.1991000026464462,0.4896000027656555,0.1252,0.1,2701.18
939,NMIXX,Phoenix,K-Pop,164.0,USA,136.0,-39.52,0.2748000025749206,0.51910001039505,0.1208,0.06,2869.53
940,NMIXX,Reality Hurts,K-Pop,155.0,USA,143.55,-43.41,0.3756000101566314,0.7817999720573425,0.0777,0.06,2501.94
941,MEOVV,BURNING UP,K-Pop,169.547,USA,143.55,-45.1,0.3113999962806701,0.6662999987602234,0.0918,0.07,2394.4
942,NMIXX,RICO,K-Pop,152.0,USA,107.67,-41.54,0.2599000036716461,0.4663000106811523,0.0888,0.06,2715.41
943,NMIXX,Game Face,K-Pop,163.0,USA,95.7,-42.49,0.2312999963760376,0.5429999828338623,0.1255,0.07,2906.52
944,NMIXX,PODIUM,K-Pop,181.0,USA,112.35,-40.79,0.3066000044345855,0.5486000180244446,0.0916,0.05,2708.51
945,NMIXX,Crush On You,K-Pop,159.0,USA,143.55,-43.06,0.2311999946832656,0.5263000130653381,0.1315,0.08,3152.48
946,TWS,OVERDRIVE,K-Pop,160.0,USA,103.36,-44.39,0.2378000020980835,0.5145999789237976,0.1062,0.07,2561.11
947,NMIXX,ADORE U,K-Pop,150.0,USA,99.38,-37.87,0.2973000109195709,0.4523999989032745,0.1212,0.05,2770.67
948,AOA,Miniskirt,K-Pop,179.808,USA,117.45,-45.65,0.2299000024795532,0.5752999782562256,0.1699,0.1,3034.58
949,Sung Si Kyung,거리에서,K-Pop,279.267,USA,129.2,-44.59,0.0750000029802322,0.1897000074386596,0.0759,0.05,1916.83
950,Kenshi Yonezu,1991,J-Pop,227.392,USA,63.02,-52.87,0.1731999963521957,0.5608000159263611,0.075,0.06,1894.08
951,Joji,PIXELATED KISSES,Alternative,110.431,USA,123.05,-44.8,0.3580999970436096,0.8435999751091003,0.0444,0.02,1562.07
952,Charlie Puth,Changes,Pop,184.133,USA,95.7,-43.01,0.123999997973442,0.3151000142097473,0.1076,0.07,2671.08
953,HWASA,Good Goodbye,K-Pop,223.0,USA,99.38,-44.68,0.1151999980211258,0.2572999894618988,0.094,0.06,2379.36
954,BOYNEXTDOOR,Hollywood Action,Pop,148.0,USA,112.35,-44.26,0.2133000046014785,0.4638999998569488,0.128,0.1,2973.99
955,Hearts2Hearts,FOCUS,K-Pop,177.052,USA,129.2,-40.96,0.2485000044107437,0.5153999924659729,0.134,0.08,3055.42
956,BOYNEXTDOOR,Live In Paris,Pop,117.0,USA,117.45,-45.25,0.2479999959468841,0.539900004863739,0.0855,0.07,2400.67
957,BOYNEXTDOOR,As Time Goes By,R&B/Soul,223.133,USA,184.57,-46.06,0.2093999981880188,0.4909000098705292,0.0759,0.06,2114.73
958,BOYNEXTDOOR,JAM!,Hip-Hop,148.0,USA,136.0,-50.13,0.2070000022649765,0.6229000091552734,0.1292,0.12,2768.73
959,BOYNEXTDOOR,Bathroom,Rock,140.0,USA,92.29,-43.89,0.2459000051021576,0.529699981212616,0.0893,0.07,2387.24
960,Oasis,Wonderwall - Remastered,Indie Rock,258.773,USA,117.45,-38.9,0.2795000076293945,0.4735000133514404,0.0963,0.05,2367.21
961,Hearts2Hearts,Apple Pie,K-Pop,186.259,USA,112.35,-38.23,0.2824000120162964,0.4548999965190887,0.1066,0.06,2727.15
962,Oasis,Acquiesce - Remastered,Indie Rock,267.987,USA,112.35,-30.71,0.2657999992370605,0.3596999943256378,0.1555,0.04,2601.35
963,Oasis,Supersonic - Remastered,Indie Rock,283.787,USA,103.36,-32.04,0.2939000129699707,0.4393999874591827,0.1822,0.06,3062.93
964,Oasis,Champagne Supernova - Remastered,Indie Rock,449.32,USA,152.0,-37.21,0.2542000114917755,0.4027000069618225,0.1017,0.04,1981.31
965,Oasis,Live Forever,Indie Rock,276.867,USA,123.05,-32.78,0.2966000139713287,0.4250999987125397,0.1435,0.05,2684.6
966,Hearts2Hearts,Flutter,K-Pop,185.244,USA,95.7,-40.98,0.2709999978542328,0.4970999956130981,0.0973,0.05,2411.49
967,DAVICHI,TIME CAPSULE,K-Pop,252.0,USA,103.36,-38.9,0.2372999936342239,0.4097000062465668,0.1201,0.05,2632.88
968,"LE SSERAFIM, j-hope",SPAGHETTI,K-Pop,172.04,USA,112.35,-45.5,0.2709999978542328,0.5996999740600586,0.0993,0.07,2663.7
969,LE SSERAFIM,Pearlies (My oyster is the world),K-Pop,187.8,USA,112.35,-39.98,0.2320999950170517,0.4332000017166137,0.1187,0.06,2926.51
970,"LE SSERAFIM, j-hope",SPAGHETTI (English ver.),K-Pop,172.04,USA,112.35,-44.0,0.2831000089645386,0.5995000004768372,0.0978,0.07,2787.7
971,LE SSERAFIM,SPAGHETTI (Member ver.),K-Pop,137.36,USA,112.35,-44.06,0.2915000021457672,0.6003000140190125,0.0976,0.07,2704.5
972,Daniel Caesar,Root of all Evil,R&B/Soul,265.0,USA,95.7,-49.81,0.1960999965667724,0.4754999876022339,0.0479,0.03,1314.34
973,"Daniel Caesar, Sampha",Rain Down (Feat. Sampha),R&B/Soul,187.628,USA,83.35,-49.33,0.151199996471405,0.4347000122070312,0.0692,0.05,1553.71
974,Travis Scott,SICKO MODE,Hip-Hop/Rap,312.82,USA,152.0,-49.57,0.2558000087738037,0.715399980545044,0.1096,0.1,2658.86
975,Travis Scott,BUTTERFLY EFFECT,Hip-Hop/Rap,190.557,USA,95.7,-47.47,0.2723000049591064,0.5864999890327454,0.0612,0.05,2206.82
976,Travis Scott,goosebumps,Hip-Hop/Rap,243.837,USA,129.2,-46.58,0.2685000002384186,0.6718000173568726,0.0875,0.07,2333.51
977,Travis Scott,HIGHEST IN THE ROOM,Hip-Hop/Rap,175.721,USA,152.0,-48.52,0.2058999985456466,0.5141000151634216,0.0584,0.05,2022.98
978,HANRORO,The last stop of our pain,Rock,252.0,USA,123.05,-49.57,0.1613000035285949,0.4101999998092651,0.0591,0.03,1565.68
979,"BIG Naughty, 10CM",Just 1 year (Feat. 10CM),K-Pop,182.0,USA,95.7,-39.45,0.2793000042438507,0.4921999871730804,0.1033,0.06,2756.51
980,Roy Kim,No Words Can Say,K-Pop,236.0,USA,136.0,-44.08,0.2188999950885772,0.4431000053882599,0.0799,0.06,1945.13
981,&TEAM,Back to Life,Country,214.219,USA,184.57,-47.92,0.2337999939918518,0.598800003528595,0.0862,0.05,2272.59
982,Sondia,Grown Ups,Soundtrack,259.887,USA,123.05,-51.64,0.158500000834465,0.5103999972343445,0.0674,0.06,1706.03
983,&TEAM,MISMATCH,K-Pop,203.578,USA,95.7,-47.52,0.1925999969244003,0.4347999989986419,0.0722,0.06,2200.87
984,"DEAN, Miso",Nocturne 07 (for aerse),R&B/Soul,152.473,USA,143.55,-44.3,0.1405999958515167,0.3080999851226806,0.0671,0.04,2138.57
985,LUCY,Where's Your Love,Rock,194.0,USA,99.38,-37.55,0.2352000027894973,0.4059000015258789,0.1237,0.06,2650.34
986,"Dynamicduo, DJ Premier",AEAO,Hip-Hop,316.944,USA,76.0,-37.78,0.2389000058174133,0.421099990606308,0.0873,0.04,2091.01
987,"cape, JXNDRO, Sayfalse",MONTAGEM RUGADA,Dance,92.385,USA,86.13,-39.46,0.3977000117301941,0.7825999855995178,0.142,0.08,3069.85
988,Mariah Carey,All I Want for Christmas Is You,Christmas: Pop,241.562,USA,152.0,-41.79,0.1506000012159347,0.3537999987602234,0.1428,0.06,2974.11
989,JUNHEE,I'M GONE,R&B/Soul,199.842,USA,80.75,-47.26,0.2187000066041946,0.3565999865531921,0.0446,0.03,1613.76
990,"SYSTEM SEOUL, ycs",너,Hip-Hop/Rap,193.567,USA,123.05,-44.21,0.2811999917030334,0.6158000230789185,0.1001,0.07,2787.87
991,TWICE,What is Love?,K-Pop,208.227,USA,172.27,-41.54,0.2258999943733215,0.5092999935150146,0.1383,0.07,3022.56
992,"DJ Snake, Stray Kids",In The Dark (with Stray Kids),Dance,179.31,USA,172.27,-45.13,0.2741000056266784,0.5141000151634216,0.0679,0.04,2066.65
993,Joji,Past Won't Leave My Bed,Alternative,166.107,USA,69.84,-48.43,0.1935999989509582,0.5002999901771545,0.0691,0.05,1735.93
994,YEONJUN,Talk to You,K-Pop,150.2,USA,103.36,-41.92,0.2727000117301941,0.5432000160217285,0.0914,0.06,2343.3
995,natori,プロポーズ,J-Pop,178.381,USA,172.27,-43.3,0.2910000085830688,0.554099977016449,0.0796,0.07,2139.09
996,PLAVE,BBUU!,R&B/Soul,172.0,USA,112.35,-46.64,0.2630999982357025,0.6657000184059143,0.0924,0.07,2402.5
997,PLAVE,Bongsoong-a,R&B/Soul,163.0,USA,103.36,-47.65,0.2187000066041946,0.5085999965667725,0.063,0.06,1693.92
998,Lee Juck,Don't worry,Soundtrack,231.696,USA,136.0,-51.08,0.2020999938249588,0.4731000065803528,0.0517,0.05,1380.65
999,"YEONJUN, Daniela Avanzini",Let Me Tell You (feat. Daniela of KATSEYE),K-Pop,154.053,USA,112.35,-47.44,0.257099986076355,0.7218999862670898,0.1018,0.08,2544.06
1000,Sia,Snowman,Holiday,165.9,USA,69.84,-49.8,0.2028000056743621,0.5685999989509583,0.0763,0.07,2060.9
1001,SG Wannabe,Timeless,K-Pop,237.871,USA,107.67,-41.17,0.1809999942779541,0.4099999964237213,0.1232,0.07,2724.43
1002,Charli xcx,Chains of Love,Pop,170.106,USA,136.0,-46.74,0.1704999953508377,0.4887999892234802,0.0833,0.04,1748.27
1003,HANRORO,Goldfish,Rock,212.0,USA,95.7,-40.49,0.2842000126838684,0.5274999737739563,0.1021,0.05,2519.0
1004,"YECHAN, AISH",WHY? (feat. AISH),Korean Indie,146.571,USA,69.84,-48.74,0.2337999939918518,0.7215999960899353,0.1063,0.1,2578.75
1005,ALLDAY PROJECT,ONE MORE TIME,K-Pop,195.26,USA,161.5,-43.79,0.2058999985456466,0.4921000003814697,0.1241,0.09,2961.19
1006,Ariana Grande,Santa Tell Me,Holiday,204.093,USA,95.7,-48.86,0.0811000019311904,0.3336000144481659,0.1277,0.08,2700.97
1007,aespa,GOOD STUFF - KARINA Solo,K-Pop,175.018,USA,172.27,-44.76,0.3445000052452087,0.6546000242233276,0.081,0.08,2699.87
1008,Tyla,CHANEL,Pop,188.06,USA,152.0,-43.99,0.0353999994695186,0.123099997639656,0.1382,0.09,2991.77
1009,NCT DREAM,Beat It Up,K-Pop,200.0,USA,103.36,-42.62,0.290800005197525,0.6610999703407288,0.1317,0.1,2910.93
1010,HANRORO,How To Go On,Rock,217.0,USA,123.05,-46.26,0.2117000073194503,0.517300009727478,0.0799,0.04,1787.4
1011,10CM,Stalker,Folk,252.801,USA,136.0,-50.41,0.1671999990940094,0.4672999978065491,0.0693,0.05,1804.34
1012,Na Yoon Kwon,기대,K-Pop,278.4,USA,99.38,-50.18,0.1796000003814697,0.5006999969482422,0.0675,0.04,1764.7
1013,JUSTHIS,LIT,Hip-Hop/Rap,277.293,USA,83.35,-50.89,0.1282999962568283,0.4347000122070312,0.0884,0.08,2221.37
1014,"JUSTHIS, BUMKEY",Who Am I To Say (feat. Bumkey),,,,123.05,-45.9,0.2363999933004379,0.5091999769210815,0.0812,0.07,2082.07
1015,JUSTHIS,Curse,,,,123.05,-46.87,0.2630000114440918,0.6689000129699707,0.0808,0.06,2313.9
1016,JUSTHIS,Don’t Cross,,,,161.5,-45.01,0.2897999882698059,0.5763000249862671,0.1089,0.12,2880.63
1017,JUSTHIS,Gimmie,,,,161.5,-48.99,0.2381000071763992,0.7250000238418579,0.0895,0.08,2378.63
1018,JUSTHIS,LOST,Soundtrack,129.643,USA,143.55,-47.24,0.2155999988317489,0.5386000275611877,0.0963,0.07,2392.43
1019,JUSTHIS,Childhood,Electronic,249.137,USA,95.7,-47.81,0.2319999933242797,0.5734999775886536,0.1131,0.1,2688.81
1020,JUSTHIS,Interrude,,,,172.27,-44.93,0.2377000004053115,0.5855000019073486,0.0984,0.08,2467.01
1021,"JUSTHIS, Illinit",Can’t Quit THIS Shit (feat. ILLINIT),,,,95.7,-44.59,0.2239000052213668,0.6146000027656555,0.1079,0.06,2658.01
1022,"JUSTHIS, Insooni",VIVID (feat. Insooni),,,,143.55,-49.34,0.2581999897956848,0.7559999823570251,0.0767,0.07,2124.05
1023,"JUSTHIS, DEAN",Friend (feat. DEAN),,,,123.05,-47.14,0.2021999955177307,0.5972999930381775,0.0984,0.08,2243.67
1024,"JUSTHIS, Ra.D",Round and Round (feat. Ra. D),Hip-Hop/Rap,283.842,USA,172.27,-46.62,0.2134999930858612,0.6654999852180481,0.0927,0.07,2186.37
1025,JUSTHIS,Wrap It Up,Hip-Hop/Rap,277.293,USA,83.35,-43.82,0.2933999896049499,0.5702000260353088,0.0639,0.06,2489.79
1026,JUSTHIS,Dusty Mauve Intermission,Hip-Hop/Rap,491.283,USA,103.36,-66.62,0.0272000003606081,0.2888999879360199,0.0443,0.03,808.88
1027,JUSTHIS,THISISJUSTHIS Pt. III,K-Pop,251.093,USA,161.5,-47.55,0.2700999975204468,0.6947000026702881,0.0898,0.08,2502.75
1028,JUSTHIS,THISpatch,,,,99.38,-43.66,0.2487999945878982,0.5321000218391418,0.0826,0.06,2205.98
1029,JUSTHIS,HOME HOME,Hip-Hop/Rap,189.876,USA,69.84,-44.07,0.2398000061511993,0.580299973487854,0.0868,0.05,2049.22
1030,JUSTHIS,Mine,Hip-Hop,233.347,USA,112.35,-45.69,0.2285999953746795,0.5896000266075134,0.0965,0.07,2423.69
1031,"JUSTHIS, DUT2, Street Baby, GongGongGoo009","Lost Love (feat. DUT2 , Street Baby, GongGongGoo009)",,,,136.0,-44.43,0.2107000052928924,0.5471000075340271,0.1221,0.09,2784.88
1032,Stray Kids,Do It,K-Pop,159.0,USA,103.36,-43.51,0.2372999936342239,0.5781000256538391,0.1058,0.07,2577.38
1033,Stray Kids,신선놀음 DIVINE,K-Pop,187.0,USA,99.38,-42.65,0.3106000125408172,0.6187000274658203,0.1037,0.07,2630.7
1034,Stray Kids,Holiday,K-Pop,187.0,USA,99.38,-41.57,0.3512000143527984,0.6083999872207642,0.0807,0.05,2561.83
1035,Woody,Say I Love You,K-Pop,215.48,USA,136.0,-46.99,0.2610999941825866,0.5188999772071838,0.0671,0.05,1966.41
1036,Wham!,Last Christmas,Holiday,262.96,USA,107.67,-42.17,0.1645999997854232,0.36489999294281,0.1163,0.08,2670.99
1037,ILLIT,NOT CUTE ANYMORE,K-Pop,131.998,USA,99.38,-49.4,0.1191999986767768,0.3476000130176544,0.0771,0.06,1963.16
1038,RIIZE,Fame,K-Pop,176.848,USA,143.55,-44.64,0.2294999957084655,0.5379999876022339,0.0992,0.07,2668.59
1039,ILLIT,NOT ME,K-Pop,154.313,USA,161.5,-41.1,0.2626999914646148,0.5641000270843506,0.113,0.08,2678.52
1040,HANRORO,Don't be afraid to fall,Rock,211.0,USA,99.38,-40.25,0.2511000037193298,0.4643000066280365,0.1229,0.06,2620.06
1041,Ai Tomioka,Good bye-bye,J-Pop,201.137,USA,89.1,-47.32,0.191100001335144,0.3722999989986419,0.0733,0.06,2178.37
1042,2BIC,Love Game,K-Pop,226.861,USA,95.7,-38.56,0.2730000019073486,0.4801999926567077,0.1029,0.06,2355.87
1043,RIIZE,Sticky Like,K-Pop,197.383,USA,89.1,-42.43,0.2556999921798706,0.5612000226974487,0.1005,0.05,2460.72
1044,Kelly Clarkson,Underneath the Tree,Holiday,229.638,USA,161.5,-35.22,0.1732999980449676,0.2976999878883362,0.1426,0.04,2717.21
1045,RIIZE,Something’s in the Water,K-Pop,146.687,USA,103.36,-51.44,0.2287999987602234,0.6547999978065491,0.0534,0.06,1643.93
1046,"Loco, HWASA",Don’t,K-Pop,231.654,USA,92.29,-49.51,0.193800002336502,0.636900007724762,0.102,0.09,2388.12
1047,BOL4,Eternal love,K-Pop,225.107,USA,123.05,-44.1,0.2933000028133392,0.5685999989509583,0.0675,0.04,1793.27
1048,Jung Seung Hwan,If It Is You,Soundtrack,272.847,USA,68.0,-47.0,0.2016000002622604,0.4611999988555908,0.0716,0.05,1953.7
1049,NOWZ,HomeRUN,K-Pop,167.0,USA,129.2,-40.46,0.2921999990940094,0.5425000190734863,0.1217,0.07,2858.87
1050,"KC, Sik-K, HAON, NOWIMYOUNG, HIRA",KOCAINE CASTLE,Hip-Hop/Rap,207.486,USA,92.29,-40.75,0.3921000063419342,0.524399995803833,0.0724,0.07,2400.55
